%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1457888162644114287,1.18053090572,1.44799542427,0.0,0.0,0.0,0.0,0.0
1457888162646121175,1.18149614334,1.44954800606,0.0,0.0,0.0,0.0,0.0
1457888162648143210,1.18185544014,1.45015132427,0.0,0.0,0.0,0.0,0.0
1457888162650126875,1.18198680878,1.45038759708,0.0,0.0,0.0,0.0,0.0
1457888162652149090,1.1820333004,1.45048129559,0.0,0.0,0.0,0.0,0.0
1457888162654133606,1.18204879761,1.45051920414,0.0,0.0,0.0,0.0,0.0
1457888162656124475,1.18205320835,1.45053493977,0.0,0.0,0.0,0.0,0.0
1457888162658118312,1.17771971226,1.45396590233,0.0,0.0,0.0,0.0,0.0
1457888162660119578,1.17506551743,1.45611953735,0.0,0.0,0.0,0.0,0.0
1457888162662139137,1.1734290123,1.45746278763,0.0,0.0,0.0,0.0,0.0
1457888162664140119,1.17242097855,1.45829546452,0.0,0.0,0.0,0.0,0.0
1457888162666144763,1.17180097103,1.45880949497,0.0,0.0,0.0,0.0,0.0
1457888162668123817,1.17142009735,1.45912575722,0.0,0.0,0.0,0.0,0.0
1457888162670125402,1.17118644714,1.45932018757,0.0,0.0,0.0,0.0,0.0
1457888162672142141,1.17104315758,1.45943951607,0.0,0.0,0.0,0.0,0.0
1457888162674115999,1.17468750477,1.46444010735,0.0,0.0,0.0,0.0,0.0
1457888162676132076,1.17611086369,1.46632933617,0.0,0.0,0.0,0.0,0.0
1457888162678106287,1.17374813557,1.46932542324,0.0,0.0,0.0,0.0,0.0
1457888162680126339,1.17218613625,1.47101533413,0.0,0.0,0.0,0.0,0.0
1457888162682130950,1.17118024826,1.47199738026,0.0,0.0,0.0,0.0,0.0
1457888162684130119,1.17054438591,1.4725792408,0.0,0.0,0.0,0.0,0.0
1457888162686094757,1.17014706135,1.4729282856,0.0,0.0,0.0,0.0,0.0
1457888162688110163,1.16990053654,1.47313940525,0.0,0.0,0.0,0.0,0.0
1457888162690110165,1.16974830627,1.47326767445,0.0,0.0,0.0,0.0,0.0
1457888162692127475,1.16965448856,1.47334587574,0.0,0.0,0.0,0.0,0.0
1457888162694101445,1.16959691048,1.47339367867,0.0,0.0,0.0,0.0,0.0
1457888162696113910,1.16956150532,1.47342288494,0.0,0.0,0.0,0.0,0.0
1457888162698140393,1.16806590557,1.47458779812,0.0,0.0,0.0,0.0,0.0
1457888162700147429,1.16715216637,1.47531175613,0.0,0.0,0.0,0.0,0.0
1457888162702137949,1.16659247875,1.47575950623,0.0,0.0,0.0,0.0,0.0
1457888162704090586,1.16624975204,1.47603535652,0.0,0.0,0.0,0.0,0.0
1457888162706147148,1.17722833157,1.49099195004,0.0,0.0,0.0,0.0,0.0
1457888162708120917,1.18147087097,1.49667453766,0.0,0.0,0.0,0.0,0.0
1457888162710100342,1.18313741684,1.49881196022,0.0,0.0,0.0,0.0,0.0
1457888162712095557,1.1838054657,1.49960434437,0.0,0.0,0.0,0.0,0.0
1457888162714084472,1.18408060074,1.49989140034,0.0,0.0,0.0,0.0,0.0
1457888162716135640,1.18419802189,1.49999129772,0.0,0.0,0.0,0.0,0.0
1457888162718088348,1.18425047398,1.50002324581,0.0,0.0,0.0,0.0,0.0
1457888162720101586,1.18280005455,1.50116837025,0.0,0.0,0.0,0.0,0.0
1457888162722061562,1.18190217018,1.50188589096,0.0,0.0,0.0,0.0,0.0
1457888162724065482,1.18134534359,1.50233399868,0.0,0.0,0.0,0.0,0.0
1457888162726151932,1.18100011349,1.50261282921,0.0,0.0,0.0,0.0,0.0
1457888162728118089,1.18078613281,1.50278615952,0.0,0.0,0.0,0.0,0.0
1457888162730102204,1.18065369129,1.50289368629,0.0,0.0,0.0,0.0,0.0
1457888162732139797,1.1805716753,1.50296032429,0.0,0.0,0.0,0.0,0.0
1457888162734150043,1.18052077293,1.5030015707,0.0,0.0,0.0,0.0,0.0
1457888162736038751,1.18417942524,1.50798606873,0.0,0.0,0.0,0.0,0.0
1457888162738010623,1.18561708927,1.5098618269,0.0,0.0,0.0,0.0,0.0
1457888162740019757,1.18619203568,1.51055896282,0.0,0.0,0.0,0.0,0.0
1457888162742003434,1.18642783165,1.5108127594,0.0,0.0,0.0,0.0,0.0
1457888162744018346,1.18652784824,1.51090180874,0.0,0.0,0.0,0.0,0.0
1457888162746022551,1.1865721941,1.51093089581,0.0,0.0,0.0,0.0,0.0
1457888162748004672,1.18659293652,1.51093888283,0.0,0.0,0.0,0.0,0.0
1457888162750010385,1.18660330772,1.51093995571,0.0,0.0,0.0,0.0,0.0
1457888162751892875,1.18660867214,1.51093924046,0.0,0.0,0.0,0.0,0.0
1457888162753901856,1.18661165237,1.51093816757,0.0,0.0,0.0,0.0,0.0
1457888162755895227,1.18661344051,1.51093733311,0.0,0.0,0.0,0.0,0.0
1457888162757899938,1.1866145134,1.51093673706,0.0,0.0,0.0,0.0,0.0
1457888162759893727,1.18365597725,1.51320552826,0.0,0.0,0.0,0.0,0.0
1457888162761868013,1.18182480335,1.51463758945,0.0,0.0,0.0,0.0,0.0
1457888162763905239,1.18068623543,1.51553678513,0.0,0.0,0.0,0.0,0.0
1457888162765908103,1.17997860909,1.51609885693,0.0,0.0,0.0,0.0,0.0
1457888162767887766,1.19058465958,1.53134381771,0.0,0.0,0.0,0.0,0.0
1457888162769910800,1.19463968277,1.53717327118,0.0,0.0,0.0,0.0,0.0
1457888162771898478,1.19620609283,1.53939056396,0.0,0.0,0.0,0.0,0.0
